ILE_BANKOW,ILE_BANKOW_12,ILE_MIES_OD_NAJSTAR_OTW,ILE_MIES_OD_NAJSTAR_OTW_NRAT,ILE_MIES_OD_NAJSTAR_OTW_RAT,ILE_PRODUKTOW,ILE_RACH_OTW,ILE_RACH_OTW_12,ILE_RACH_OTW_NRAT,ILE_RACH_OTW_NRAT_12,ILE_RACH_OTW_RAT,ILE_RACH_OTW_RAT_12,ILE_RACH_OTW_BEZ_HIPO,ILE_RACH_OTW_KARTY,ILE_RACH_OTW_ODNAWIALNE,ILE_RACH_ZAMK,ILE_ZAPYTAN_12,ILE_ZAPYTAN_3,ILE_ZAPYTAN_6,ILE_ZAPYTAN_9,L_RACHUNKOW,MAX_NAL_WYMAGAL,MAX_RATA,MAX_WNIOSKODAWCY,MIN_L_RAT_DO_SPLATY,SUMA_DO_SPLATY,SUMA_DO_SPLATY_BEZ_HIPO,SUMA_DO_SPLATY_KARTY,SUMA_DO_SPLATY_NRAT,SUMA_DO_SPLATY_ODNAWIALNE,SUMA_DO_SPLATY_RAT,SUMA_LIMIT,SUMA_LIMIT_KARTY,SUMA_LIMIT_ODNAWIALNE,SUMA_NAL_WYMAGAL,SUMA_NAL_WYMAGAL_BEZ_HIPO,SUMA_NAL_WYMAGAL_KARTY,SUMA_NAL_WYMAGAL_NRAT,SUMA_RATA,STATUS,dataset,NEW_STATUS
2,0.0,19.19,0.0,19.19,2,2,0,0,0,2,0,2,0,0,9,0.0,0.0,0.0,0.0,11,191.0,607.0,1,50.0,45163.0,45163.0,0.0,0.0,0.0,45163.0,0.0,0.0,0.0,191.0,191.0,0.0,0.0,823.0,1,new data,0
1,1.0,26.26,0.0,26.26,1,1,0,0,0,1,0,1,0,0,1,1.0,1.0,1.0,1.0,2,46.0,133.0,1,0.0,46.0,46.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,46.0,46.0,0.0,0.0,133.0,1,new data,0
1,0.0,64.39,64.39,0.0,1,2,1,2,0,0,1,2,2,0,2,0.0,0.0,0.0,0.0,4,0.0,-1.0,1,0.0,14.0,14.0,14.0,14.0,0.0,0.0,20000.0,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,new data,0
1,0.0,24.94,24.94,21.94,2,2,0,1,0,1,0,2,1,0,3,0.0,0.0,0.0,0.0,5,0.0,508.0,1,11.0,5800.0,5800.0,0.0,0.0,0.0,5800.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,508.0,0,new data,0
2,0.0,58.35,0.0,58.35,1,3,0,0,0,3,0,3,0,0,1,0.0,0.0,0.0,0.0,4,6266.0,140.0,1,26.0,11347.0,11347.0,0.0,0.0,0.0,11347.0,0.0,0.0,0.0,11347.0,11347.0,0.0,0.0,172.0,2,new data,1
1,0.0,91.26,91.26,0.0,1,1,0,1,0,0,0,1,1,0,3,0.0,0.0,0.0,0.0,4,309.0,-1.0,1,0.0,1986.0,1986.0,1986.0,1986.0,0.0,0.0,2500.0,2500.0,0.0,309.0,309.0,309.0,309.0,0.0,1,new data,0
2,1.0,12.68,12.68,7.81,2,2,1,1,0,1,1,2,1,0,4,1.0,0.0,0.0,1.0,7,41.0,1059.0,1,76.0,80364.0,80364.0,41.0,41.0,0.0,80323.0,6700.0,6700.0,0.0,41.0,41.0,41.0,41.0,1059.0,1,new data,0
1,1.0,19.32,0.0,19.32,1,2,1,0,0,2,1,2,0,0,1,1.0,0.0,1.0,1.0,3,0.0,255.0,1,1.0,5555.0,5555.0,0.0,0.0,0.0,5555.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,509.0,0,new data,0
2,0.0,117.55,117.55,0.0,1,2,0,2,0,0,0,2,2,0,0,0.0,0.0,0.0,0.0,2,20.0,-1.0,1,0.0,25.0,25.0,25.0,25.0,0.0,0.0,13700.0,13700.0,0.0,20.0,20.0,20.0,20.0,0.0,1,new data,0
1,0.0,15.48,0.0,15.48,1,1,0,0,0,1,0,1,0,0,4,0.0,0.0,0.0,0.0,5,318.0,226.0,1,20.0,4509.0,4509.0,0.0,0.0,0.0,4509.0,0.0,0.0,0.0,318.0,318.0,0.0,0.0,226.0,1,new data,0
1,0.0,13.71,13.71,0.0,1,1,0,1,0,0,0,1,1,0,4,0.0,0.0,0.0,0.0,5,-1.0,-1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,new data,0
2,0.0,91.23,91.23,71.32,2,3,0,2,0,1,0,2,2,0,0,0.0,0.0,0.0,0.0,3,52289.0,0.0,2,0.0,55933.0,3644.0,3644.0,3644.0,0.0,52289.0,6900.0,6900.0,0.0,55933.0,3644.0,3644.0,3644.0,0.0,2,new data,1
2,0.0,76.65,76.65,0.0,2,2,0,2,0,0,0,2,1,1,3,0.0,0.0,0.0,0.0,5,40.0,-1.0,1,0.0,213.0,213.0,46.0,213.0,167.0,0.0,4100.0,3100.0,1000.0,40.0,40.0,40.0,40.0,0.0,1,new data,0
1,2.0,146.29,146.29,0.0,1,1,0,1,0,0,0,1,0,1,1,2.0,2.0,2.0,2.0,2,183.0,-1.0,2,0.0,2573.0,2573.0,0.0,2573.0,2573.0,0.0,10002.0,0.0,10002.0,183.0,183.0,0.0,183.0,0.0,1,new data,0
1,1.0,9.06,0.0,9.06,1,1,1,0,0,1,1,1,0,0,2,1.0,0.0,0.0,0.0,3,0.0,141.0,1,12.0,1723.0,1723.0,0.0,0.0,0.0,1723.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.0,0,new data,0
3,2.0,170.87,170.87,2.1,3,5,3,4,2,1,1,5,3,1,3,2.0,2.0,2.0,2.0,8,0.0,705.0,1,78.0,55337.0,55337.0,0.0,0.0,0.0,55337.0,5900.0,5400.0,500.0,0.0,0.0,0.0,0.0,705.0,1,new data,0
1,0.0,146.29,146.29,0.0,1,1,0,1,0,0,0,1,0,1,0,0.0,0.0,0.0,0.0,1,-1.0,-1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0,new data,0
3,1.0,14.61,13.61,14.61,3,4,2,2,1,2,1,4,1,1,7,1.0,0.0,0.0,1.0,11,0.0,104.0,1,2.0,6141.0,6141.0,1941.0,5410.0,3469.0,731.0,7900.0,3900.0,4000.0,0.0,0.0,0.0,0.0,208.0,0,new data,0
1,3.0,204.68,0.0,204.68,1,1,0,0,0,1,0,1,0,0,1,6.0,4.0,4.0,6.0,2,52.0,212.0,1,62.0,13176.0,13176.0,0.0,0.0,0.0,13176.0,0.0,0.0,0.0,52.0,52.0,0.0,0.0,212.0,1,new data,0
2,2.0,152.84,152.84,0.0,2,4,0,4,0,0,0,4,3,1,0,2.0,0.0,0.0,0.0,4,0.0,-1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16600.0,8600.0,8000.0,0.0,0.0,0.0,0.0,0.0,1,new data,0
2,0.0,20.58,0.0,20.58,2,2,0,0,0,2,0,2,0,0,0,0.0,0.0,0.0,0.0,2,0.0,383.0,1,23.0,15717.0,15717.0,0.0,0.0,0.0,15717.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,644.0,1,new data,0
3,1.0,163.81,163.81,22.16,2,3,0,1,0,2,0,3,0,1,3,2.0,0.0,0.0,1.0,6,0.0,183.0,1,23.0,10578.0,10578.0,0.0,504.0,504.0,10074.0,500.0,0.0,500.0,0.0,0.0,0.0,0.0,313.0,1,new data,0
1,1.0,139.35,139.35,42.19,2,4,0,1,0,3,0,4,0,1,4,1.0,0.0,0.0,0.0,8,0.0,367.0,2,27.0,21285.0,21285.0,0.0,823.0,823.0,20462.0,1000.0,0.0,1000.0,0.0,0.0,0.0,0.0,760.0,1,new data,0
2,0.0,65.39,0.0,65.39,2,2,0,0,0,1,0,2,0,0,4,0.0,0.0,0.0,0.0,6,128.0,273.0,1,28.0,7819.0,7819.0,0.0,0.0,0.0,7691.0,0.0,0.0,0.0,128.0,128.0,0.0,0.0,273.0,1,new data,0
1,0.0,36.68,36.68,36.13,2,2,0,1,0,1,0,1,1,0,0,0.0,0.0,0.0,0.0,2,0.0,425.0,1,156.0,66312.0,0.0,0.0,0.0,0.0,66312.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,425.0,0,new data,0
0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1,-1.0,-1.0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,new data,0
2,0.0,114.77,114.77,81.29,3,3,1,1,0,2,1,2,0,1,1,0.0,0.0,0.0,0.0,4,0.0,687.0,2,1.0,26565.0,1135.0,0.0,1045.0,1045.0,25520.0,5000.0,0.0,5000.0,0.0,0.0,0.0,0.0,785.0,0,new data,0
3,0.0,160.32,160.32,73.29,3,4,0,3,0,1,0,4,2,1,2,0.0,0.0,0.0,0.0,6,290.0,207.0,1,23.0,7796.0,7796.0,2997.0,2997.0,0.0,4799.0,22900.0,22000.0,900.0,290.0,290.0,0.0,0.0,207.0,1,new data,0
1,3.0,6.55,0.0,6.55,1,1,1,0,0,1,1,1,0,0,0,3.0,2.0,2.0,3.0,1,0.0,337.0,1,37.0,12491.0,12491.0,0.0,0.0,0.0,12491.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,337.0,0,new data,0
2,0.0,94.1,0.0,94.1,1,2,0,0,0,2,0,0,0,0,0,0.0,0.0,0.0,0.0,2,0.0,910.9849,4,69.0,271520.0519,0.0,0.0,0.0,0.0,271520.0519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1601.9849,0,new data,0
1,1.0,3.94,0.0,3.94,1,2,2,0,0,2,2,2,0,0,2,2.0,1.0,2.0,2.0,4,0.0,108.0,1,7.0,1830.0,1830.0,0.0,0.0,0.0,1830.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,214.0,0,new data,0
2,0.0,57.68,0.0,57.68,1,2,0,0,0,2,0,2,0,0,5,0.0,0.0,0.0,0.0,7,8.0,309.0,1,6.0,1979.0,1979.0,0.0,0.0,0.0,1979.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,309.0,0,new data,0
3,2.0,102.35,102.35,32.48,4,5,1,2,0,3,1,5,1,1,3,2.0,2.0,2.0,2.0,8,1.0,257.0,1,6.0,697.0,697.0,0.0,0.0,0.0,697.0,21675.0,13175.0,8500.0,1.0,1.0,0.0,0.0,373.0,1,new data,0
1,0.0,197.65,197.65,0.0,1,1,0,1,0,0,0,1,0,1,0,0.0,0.0,0.0,0.0,1,0.0,-1.0,1,0.0,5185.0,5185.0,0.0,5185.0,5185.0,0.0,8000.0,0.0,8000.0,0.0,0.0,0.0,0.0,0.0,0,new data,0
3,0.0,59.26,0.0,59.26,1,3,0,0,0,3,0,3,0,0,6,0.0,0.0,0.0,0.0,9,609.0,306.0,2,27.0,15826.0,15826.0,0.0,0.0,0.0,15826.0,0.0,0.0,0.0,747.0,747.0,0.0,0.0,593.0,1,new data,0
3,1.0,97.58,97.58,55.16,4,7,1,2,0,5,1,7,1,1,4,1.0,0.0,0.0,0.0,11,54.0,350.0,1,11.0,9333.0,9333.0,1672.0,1672.0,0.0,7661.0,2200.0,1900.0,300.0,62.0,62.0,54.0,54.0,566.0,1,new data,0
2,1.0,141.29,141.29,7.97,2,2,1,1,0,1,1,2,0,1,3,1.0,0.0,0.0,1.0,5,0.0,119.0,1,3.0,357.0,357.0,0.0,0.0,0.0,357.0,1000.0,0.0,1000.0,0.0,0.0,0.0,0.0,119.0,0,new data,0
1,4.0,9.42,9.42,9.42,2,2,2,1,1,1,1,2,1,0,2,5.0,4.0,4.0,4.0,4,-1.0,340.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2570.0,2570.0,0.0,0.0,0.0,0.0,0.0,340.0,1,new data,0
1,0.0,141.77,141.77,0.0,1,1,0,1,0,0,0,1,0,1,0,0.0,0.0,0.0,0.0,1,1.0,-1.0,1,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1,new data,0
1,6.0,6.97,4.65,6.97,2,3,3,1,1,2,2,3,1,0,0,8.0,0.0,2.0,8.0,3,55.0,166.0,1,29.0,16287.0,16287.0,3026.0,3026.0,0.0,13261.0,3000.0,3000.0,0.0,55.0,55.0,0.0,0.0,295.0,2,new data,1
3,2.0,20.1,0.0,20.1,1,4,3,0,0,4,3,4,0,0,13,2.0,0.0,0.0,2.0,17,0.0,144.0,1,3.0,2895.0,2895.0,0.0,0.0,0.0,2895.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,317.0,0,new data,0
4,0.0,196.16,196.16,15.32,4,5,0,3,0,2,0,5,2,1,3,0.0,0.0,0.0,0.0,8,0.0,370.0,2,27.0,15903.0,15903.0,379.0,934.0,555.0,14969.0,4500.0,3500.0,1000.0,0.0,0.0,0.0,0.0,517.0,0,new data,0
3,2.0,215.06,215.06,13.1,3,6,7,2,0,4,7,6,0,2,9,5.0,1.0,3.0,5.0,15,235.0,401.0,2,1.0,41721.0,41721.0,0.0,5035.0,5035.0,36686.0,5000.0,0.0,5000.0,270.0,270.0,0.0,35.0,892.0,1,new data,0
2,1.0,138.9,0.0,138.9,1,4,0,0,0,4,0,4,0,0,2,1.0,0.0,1.0,1.0,6,3902.0,150.0,1,8.0,5984.0,5984.0,0.0,0.0,0.0,5984.0,0.0,0.0,0.0,5984.0,5984.0,0.0,0.0,150.0,2,new data,1
1,0.0,198.13,198.13,0.0,1,1,0,1,0,0,0,1,0,1,0,0.0,0.0,0.0,0.0,1,268.0,-1.0,2,0.0,268.0,268.0,0.0,268.0,268.0,0.0,600.0,0.0,600.0,268.0,268.0,0.0,268.0,0.0,0,new data,0
2,0.0,118.52,0.0,118.52,2,3,0,0,0,3,0,3,0,0,15,0.0,0.0,0.0,0.0,18,4432.0,2097.0,1,0.0,4432.0,4432.0,0.0,0.0,0.0,4432.0,0.0,0.0,0.0,4432.0,4432.0,0.0,0.0,2277.0,2,new data,1
1,0.0,30.26,30.26,30.26,3,4,0,3,0,1,0,4,2,1,0,0.0,0.0,0.0,0.0,4,0.0,1045.0,1,42.0,44209.0,44209.0,0.0,0.0,0.0,44209.0,4000.0,3000.0,1000.0,0.0,0.0,0.0,0.0,1045.0,1,new data,0
1,0.0,34.13,34.13,0.0,1,1,0,1,0,0,0,1,1,0,0,0.0,0.0,0.0,0.0,1,0.0,-1.0,1,0.0,1096.0,1096.0,1096.0,1096.0,0.0,0.0,20000.0,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,new data,0
2,0.0,101.16,0.0,101.16,1,3,0,0,0,3,0,3,0,0,2,0.0,0.0,0.0,0.0,5,1636.0,2603.0,1,0.0,1636.0,1636.0,0.0,0.0,0.0,1636.0,0.0,0.0,0.0,1636.0,1636.0,0.0,0.0,2603.0,2,new data,1
3,0.0,99.94,99.94,96.9,2,5,0,3,0,2,0,5,3,0,6,0.0,0.0,0.0,0.0,11,11259.0,249.0,1,0.0,20201.0,20201.0,8942.0,8942.0,0.0,11259.0,17395.0,17395.0,0.0,20164.0,20164.0,8905.0,8905.0,249.0,2,new data,1
1,0.0,27.16,0.0,27.16,1,2,1,0,0,2,1,2,0,0,5,0.0,0.0,0.0,0.0,7,3489.0,450.0,1,1.0,4036.0,4036.0,0.0,0.0,0.0,4036.0,0.0,0.0,0.0,4036.0,4036.0,0.0,0.0,784.0,2,new data,1
1,0.0,229.16,229.16,0.0,1,1,0,1,0,0,0,1,0,1,0,0.0,0.0,0.0,0.0,1,0.0,-1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2500.0,0.0,2500.0,0.0,0.0,0.0,0.0,0.0,0,new data,0
2,0.0,142.87,142.87,68.19,3,3,0,1,0,2,0,2,0,1,2,0.0,0.0,0.0,0.0,5,33.0,17320.0,3,1.0,114420.0,16280.0,0.0,0.0,0.0,114420.0,1000.0,0.0,1000.0,33.0,33.0,0.0,0.0,18180.0,1,new data,0
6,0.0,55.06,55.06,54.77,6,9,0,3,0,6,0,8,1,2,16,0.0,0.0,0.0,0.0,27,131033.0,1500.0,1,7.0,539212.0,324928.0,0.0,4428.0,4428.0,534784.0,18346.0,15046.0,3300.0,142570.0,142570.0,0.0,4428.0,3001.0,2,new data,1
3,1.0,26.29,0.0,26.29,1,3,1,0,0,3,1,3,0,0,3,1.0,0.0,0.0,1.0,6,0.0,188.0,1,15.0,15226.0,15226.0,0.0,0.0,0.0,15226.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,470.0,0,new data,0
2,1.0,124.48,124.48,3.16,2,2,1,1,0,1,1,2,0,1,1,2.0,1.0,2.0,2.0,3,0.0,249.0,1,7.0,1749.0,1749.0,0.0,0.0,0.0,1749.0,1000.0,0.0,1000.0,0.0,0.0,0.0,0.0,249.0,1,new data,0
2,0.0,102.13,98.45,102.13,2,2,0,1,0,1,0,2,1,0,3,0.0,0.0,0.0,0.0,5,40170.0,0.0,2,0.0,41448.0,41448.0,1278.0,1278.0,0.0,40170.0,4000.0,4000.0,0.0,41448.0,41448.0,1278.0,1278.0,0.0,2,new data,1
2,2.0,10.42,0.0,10.42,1,2,2,0,0,2,2,2,0,0,4,2.0,0.0,1.0,1.0,6,0.0,410.0,1,2.0,8419.0,8419.0,0.0,0.0,0.0,8419.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,506.0,0,new data,0
1,2.0,76.13,0.0,76.13,1,1,0,0,0,1,0,1,0,0,1,2.0,0.0,0.0,2.0,2,919.0,924.0,1,80.0,73817.0,73817.0,0.0,0.0,0.0,73817.0,0.0,0.0,0.0,919.0,919.0,0.0,0.0,924.0,1,new data,0
2,0.0,133.77,133.77,44.23,2,2,0,1,0,1,0,2,0,1,1,0.0,0.0,0.0,0.0,3,83.0,1600.0,2,180.0,287607.0,287607.0,0.0,84.0,84.0,287523.0,84.0,0.0,84.0,87.0,87.0,0.0,83.0,1600.0,1,new data,0
5,0.0,109.77,109.77,108.65,4,10,0,2,0,7,0,10,0,2,29,0.0,0.0,0.0,0.0,39,8935.0,4164.0,2,2.0,40442.0,40442.0,0.0,17462.0,17462.0,15705.0,10000.0,0.0,10000.0,40442.0,40442.0,0.0,17462.0,5409.0,2,new data,1
1,0.0,432.0,432.0,0.0,1,1,0,1,0,0,0,1,0,1,0,0.0,0.0,0.0,0.0,1,-1.0,-1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0,new data,0
2,0.0,55.03,0.0,55.03,1,2,0,0,0,2,0,2,0,0,2,0.0,0.0,0.0,0.0,4,37857.0,0.0,1,0.0,44774.0,44774.0,0.0,0.0,0.0,44774.0,0.0,0.0,0.0,44774.0,44774.0,0.0,0.0,0.0,2,new data,1
1,2.0,4.39,0.0,4.39,1,1,2,0,0,1,2,1,0,0,2,3.0,0.0,1.0,1.0,3,963.0,221.0,1,50.0,10961.0,10961.0,0.0,0.0,0.0,10961.0,0.0,0.0,0.0,963.0,963.0,0.0,0.0,221.0,2,new data,1
2,0.0,112.0,112.0,0.0,1,2,0,2,0,0,0,2,2,0,3,0.0,0.0,0.0,0.0,5,0.0,-1.0,1,0.0,753.0,753.0,753.0,753.0,0.0,0.0,6406.0,6406.0,0.0,0.0,0.0,0.0,0.0,0.0,2,new data,1
1,1.0,116.19,116.19,0.0,1,1,0,1,0,0,0,1,0,1,1,1.0,0.0,0.0,0.0,2,531.0,-1.0,1,0.0,532.0,532.0,0.0,532.0,532.0,0.0,532.0,0.0,532.0,531.0,531.0,0.0,531.0,0.0,2,new data,1
1,0.0,203.32,203.32,0.0,1,1,0,1,0,0,0,1,0,1,1,0.0,0.0,0.0,0.0,2,-1.0,-1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0,new data,0
2,3.0,92.1,92.1,92.1,3,5,2,1,0,4,2,4,0,1,1,8.0,4.0,4.0,7.0,6,694.0,760.0,2,2.0,124142.0,28954.0,0.0,744.0,744.0,123398.0,1000.0,0.0,1000.0,694.0,694.0,0.0,0.0,2223.0,1,new data,0
3,1.0,32.52,32.52,12.74,2,3,1,1,0,2,1,3,1,0,0,1.0,0.0,1.0,1.0,3,0.0,505.0,2,15.0,14377.0,14377.0,0.0,0.0,0.0,14377.0,4500.0,4500.0,0.0,0.0,0.0,0.0,0.0,687.0,0,new data,0
2,1.0,29.26,13.0,29.26,3,3,2,1,0,2,2,3,0,1,2,2.0,0.0,0.0,1.0,5,0.0,432.0,1,35.0,22392.0,22392.0,0.0,242.0,242.0,22150.0,500.0,0.0,500.0,0.0,0.0,0.0,0.0,622.0,0,new data,0
1,1.0,0.45,0.0,0.45,1,1,1,0,0,1,1,1,0,0,5,1.0,1.0,1.0,1.0,6,0.0,346.0,2,74.0,25567.0,25567.0,0.0,0.0,0.0,25567.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,346.0,0,new data,0
1,0.0,101.42,101.42,2.1,3,3,1,2,0,1,1,3,1,1,3,0.0,0.0,0.0,0.0,6,0.0,1056.0,2,20.0,22580.0,22580.0,137.0,1011.0,874.0,21569.0,6047.0,3000.0,3047.0,0.0,0.0,0.0,0.0,1056.0,0,new data,0
1,0.0,86.13,86.13,0.0,1,1,0,1,0,0,0,1,0,1,0,0.0,0.0,0.0,0.0,1,6.0,-1.0,1,0.0,407.0,407.0,0.0,407.0,407.0,0.0,400.0,0.0,400.0,6.0,6.0,0.0,6.0,0.0,2,new data,1
2,1.0,87.1,87.1,10.19,2,2,1,1,0,1,1,2,0,1,1,1.0,0.0,0.0,0.0,3,0.0,722.0,2,33.0,23781.0,23781.0,0.0,0.0,0.0,23781.0,4000.0,0.0,4000.0,0.0,0.0,0.0,0.0,722.0,1,new data,0
1,0.0,71.0,71.0,16.68,3,3,1,2,1,1,0,3,1,1,3,0.0,0.0,0.0,0.0,6,0.0,289.0,1,46.0,13648.0,13648.0,283.0,283.0,0.0,13365.0,3500.0,2000.0,1500.0,0.0,0.0,0.0,0.0,289.0,0,new data,0
1,0.0,90.97,90.97,0.0,1,1,0,1,0,0,0,1,1,0,0,0.0,0.0,0.0,0.0,1,13.0,-1.0,1,0.0,13.0,13.0,13.0,13.0,0.0,0.0,1000.0,1000.0,0.0,13.0,13.0,13.0,13.0,0.0,1,new data,0
1,0.0,53.84,0.0,53.84,1,1,0,0,0,1,0,1,0,0,0,0.0,0.0,0.0,0.0,1,0.0,284.0,1,15.0,4199.0,4199.0,0.0,0.0,0.0,4199.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,284.0,1,new data,0
3,1.0,237.1,237.1,27.87,4,9,7,3,0,6,7,9,1,2,16,2.0,2.0,2.0,2.0,25,368.0,883.0,1,9.0,127828.0,127828.0,1812.0,21976.0,20164.0,105852.0,25200.0,3400.0,21800.0,527.0,527.0,0.0,159.0,2419.0,1,new data,0
2,1.0,17.77,0.0,17.77,1,2,1,0,0,2,1,2,0,0,1,1.0,0.0,0.0,1.0,3,0.0,199.0,1,10.0,3300.0,3300.0,0.0,0.0,0.0,3300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,302.0,0,new data,0
2,0.0,35.74,35.74,14.74,3,3,0,1,0,2,0,2,0,1,2,0.0,0.0,0.0,0.0,5,0.0,361.0,2,22.0,51019.0,4035.0,0.0,0.0,0.0,51019.0,1000.0,0.0,1000.0,0.0,0.0,0.0,0.0,541.0,0,new data,0
1,0.0,230.23,230.23,0.0,1,1,0,1,0,0,0,1,0,1,0,0.0,0.0,0.0,0.0,1,-1.0,-1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0,new data,0
3,3.0,136.68,0.0,136.68,3,3,1,0,0,3,1,2,0,0,1,3.0,0.0,1.0,3.0,4,13402.0,730.0,1,27.0,84769.0,36546.0,0.0,0.0,0.0,84769.0,0.0,0.0,0.0,13402.0,13402.0,0.0,0.0,1263.0,2,new data,1
2,0.0,115.26,114.0,115.26,2,2,0,1,0,1,0,1,0,1,0,0.0,0.0,0.0,0.0,2,0.0,719.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,719.0,0,new data,0
2,0.0,82.16,16.1,82.16,2,2,0,1,0,1,0,1,1,0,1,0.0,0.0,0.0,0.0,3,0.0,813.0,2,239.0,194471.0,0.0,0.0,0.0,0.0,194471.0,28662.0,28662.0,0.0,0.0,0.0,0.0,0.0,813.0,0,new data,0
1,0.0,50.45,0.0,50.45,1,1,0,0,0,1,0,1,0,0,4,0.0,0.0,0.0,0.0,5,-1.0,354.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,354.0,1,new data,0
1,0.0,167.71,167.71,0.0,1,1,0,1,0,0,0,1,0,1,0,0.0,0.0,0.0,0.0,1,0.0,-1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,0,new data,0
2,0.0,15.32,15.32,5.9,2,3,1,2,0,1,1,3,2,0,5,0.0,0.0,0.0,0.0,8,0.0,167.0,1,7.0,2836.0,2836.0,1681.0,1681.0,0.0,1155.0,4800.0,4800.0,0.0,0.0,0.0,0.0,0.0,167.0,0,new data,0
1,0.0,66.71,0.0,66.71,1,1,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0.0,490.0,2,218.0,106987.0,0.0,0.0,0.0,0.0,106987.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,490.0,0,new data,0
1,0.0,52.06,0.0,52.06,1,1,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,2,-1.0,1694.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1694.0,0,new data,0
3,3.0,76.16,76.16,12.71,4,4,2,2,1,2,1,4,1,1,2,4.0,1.0,2.0,2.0,6,0.0,417.0,1,21.0,11093.0,11093.0,0.0,10192.0,10192.0,901.0,20100.0,9100.0,11000.0,0.0,0.0,0.0,0.0,460.0,1,new data,0
1,1.0,3.68,3.65,3.68,2,2,2,1,1,1,1,2,1,0,1,1.0,0.0,1.0,1.0,3,0.0,108.0,1,29.0,3170.0,3170.0,0.0,0.0,0.0,3170.0,5000.0,5000.0,0.0,0.0,0.0,0.0,0.0,108.0,0,new data,0
2,4.0,67.68,0.0,67.68,2,2,0,0,0,2,0,1,0,0,11,5.0,4.0,4.0,5.0,14,1523.0,1.0,2,0.0,1523.0,1523.0,0.0,0.0,0.0,1523.0,0.0,0.0,0.0,1523.0,1523.0,0.0,0.0,1.0,2,new data,1
1,0.0,30.84,0.0,30.84,1,2,0,0,0,2,0,2,0,0,1,0.0,0.0,0.0,0.0,3,815.0,406.0,1,38.0,33445.0,33445.0,0.0,0.0,0.0,33445.0,0.0,0.0,0.0,1623.0,1623.0,0.0,0.0,809.0,1,new data,0
2,0.0,227.74,227.74,100.06,3,3,0,1,0,2,0,2,0,1,0,0.0,0.0,0.0,0.0,3,2167.0,1205.0,2,34.0,235841.0,43955.0,0.0,3556.0,3556.0,232285.0,3600.0,0.0,3600.0,2167.0,2167.0,0.0,0.0,2393.0,1,new data,0
